30.3495,59.9822
30.4046,59.9819
29.6995,60.1988
30.356467813491815,59.937099999973015
30.3709,59.9306
30.2633,59.8674
30.3723,60.0123
30.3242,59.9109
30.228,59.9047
30.3439,59.9842
30.3447,59.9841
30.4267,59.8961
30.4556,59.8897
30.345,59.9311
30.1602,59.8232
30.3493,59.9214
30.3499,59.9612
30.3423,59.9608
30.2738,59.8875
30.3451,59.9735
30.4738,59.8716
30.4731,59.8577
30.4725,59.8573
30.4742,59.8572
30.4726,59.8564
30.4751,59.8576
30.4754,59.8563
30.4736,59.8596
30.4761,59.8568
30.3323,59.9901
30.2242,59.9325
30.3742,59.9005
30.3408,59.9392
30.1091,59.7781
30.1107,59.7799
30.1098,59.7798
30.463,59.8616
30.2895,59.9588
30.3227,59.9731
30.2709,59.9083
30.2724,59.9083
30.2699,59.9082
30.2715,59.9082
30.3492,59.9468
30.245080512694816,59.87795532960813
30.31732793121332,59.889115661317
30.372410339049605,59.92910933724114
30.31604103439021,59.95765369569073
30.386926454236363,59.96274850034765
30.384694856335447,59.96272698201767
30.415626090696417,59.922366620774284
30.3006,59.9273
30.3185,59.9193
30.3103,59.9587
30.2912,59.9094
30.2602,59.9348
30.2602,59.9323
30.2578,59.9301
30.2641,59.9287
30.370030262565535,59.93093962007151
30.2884,59.9598
30.2752,59.9111
30.2645,59.9087
30.43587347221299,59.87931416578438
30.4329,59.8779
30.2528,59.9098
30.2692,59.912
30.2682,59.8958
30.3252,59.919
30.2732,59.9
30.2766,59.9
30.2709,59.9084
30.2671,59.9084
30.2758,59.9072
30.3203,59.8909
30.2541,59.9336
30.3211,59.8845
30.3625,59.9972
30.3561,59.9454
30.3186,59.8937
30.4717,59.8626
30.4647,59.8659
30.4609,59.8678
30.3814,59.9284
30.3866,59.9345
30.3841,59.9277
30.3253,59.8754
30.2689,59.8936
30.4306,59.9075
30.3209,59.8915
30.2498,59.9031
30.3495,59.9362
30.2843,59.92
30.2588,59.8792
30.2684,59.8865
30.3186,59.8845
30.2776,59.9451
30.3375,60.0018
30.3342,59.9246
30.3239,59.9105
30.3055,59.9076
30.2716,59.8949
30.3515,59.9387
30.3501,59.9431
30.2786,59.8946
30.3514,59.9656
30.3228,59.9562
30.3449,59.9591
30.2625,59.8784
30.3255,59.9574
30.3422,59.9696
30.2769,59.9236
30.313,59.9571
30.2663,59.9444
30.2772,59.945
30.2334,59.9344
30.2338,59.9347
30.2648,59.9514
30.2627,59.9476
30.3853,59.9698
30.385,59.9694
30.3841,59.9684
30.383,59.9681
30.3831,59.969
30.3749,59.9584
30.2681,59.9372
30.2657,59.9371
30.3251,59.96
30.2759,59.9433
30.3282,59.9525
30.297489271163933,59.93116154042946
30.295,59.9562
30.2714,59.9402
30.3149,59.9877
30.345,59.9796
30.3441,59.9814
30.2646,59.9698
30.3446,59.9863
30.3468,59.9836
30.3465,59.9819
30.3462,59.9813
30.3844,59.9703
30.4878,59.8666
30.3653,59.9003
30.2816,59.9254
30.3712,59.9289
30.2624,59.9689
30.3479,59.8271
30.3311,59.8893
30.3243,59.8879
30.2402,59.9291
30.274,59.9496
30.2668,59.9485
30.269,59.8893
30.2721,59.889
30.3028,59.9309
30.4765,59.8569
30.2747,59.8945
30.2665,59.9658
30.266,59.9676
30.2653,59.9685
30.2636,59.9676
30.328530669975052,59.903694009574
30.3137,59.9113
30.3319,59.8785
30.3567,59.9197
30.3322,59.8773
30.281,59.9595
30.3275,59.9157
30.3042,59.9536
30.2859,59.9619
30.2603,59.9416
30.26,59.9422
30.4344,59.8802
30.47525941600769,59.85822125901246
30.2634,59.8674
30.2752,59.9024
30.2814,59.8973
30.3444,59.9107
30.2652,59.9437
30.4765,59.8629
30.2689,59.8867
30.3445,59.9588
30.3071,59.9717
30.3092,59.9606
30.3434,59.8508
30.2847,59.9599
30.2914,59.9712
30.2967,59.9441
30.2624,59.9472
30.2868,59.8988
30.2818,59.8986
30.2803,59.8963
30.3231,60.0162
30.274510728836034,59.89562398067567
30.3083,59.9213
30.2797,59.8961
30.3029,59.9644
30.34273562698335,59.90626643514453
30.2638,59.9379
30.3067,59.9623
30.3415,59.9109
30.4094,59.8952
30.3006,59.9791
30.3003,59.9793
30.3099,59.967
